,combination_id,avg_zip_score,avg_bliss_score,avg_loewe_score,avg_hsa_score
13144,midostauri_tafenoquin,1.2738333333333334,0.3913333333333333,0.050500000000000066,3.2655
13145,midostauri_torin-1,-1.8656666666666666,-3.1199999999999997,-6.058,-2.798
13146,midostauri_trichostat,3.050333333333333,3.3456666666666663,-0.9883333333333333,3.5976666666666666
13147,mifepristo_ml238,4.0565,3.500666666666666,-1.938666666666667,3.7886666666666664
13148,mifepristo_navitoclax,6.356,11.357,-5.634,-0.769
13149,mifepristo_niclosamid,8.046,8.586,-11.465,-0.284
13150,mifepristo_nvp-auy922,2.683,7.917,4.57,4.713
13151,mifepristo_oridonin,-4.028,0.287,-0.445,-0.023
13152,mifepristo_panobinost,-0.23950000000000005,0.9102500000000001,-7.81125,2.291
13153,mifepristo_pf-0469150,6.64,12.054,-6.876,1.711
13154,mifepristo_prochlorpe,9.182,5.736,-4.379,-5.307
13155,mifepristo_raloxifene,0.281,-1.352,-5.936,-5.203
13156,mifepristo_ruxolitini,5.187,6.523,-18.78975,0.527
13157,mifepristo_sepantroni,3.839,4.209,-27.786,3.155
13158,mifepristo_spc-839,8.83,12.708,2.041,2.218
13159,mifepristo_trametinib,9.938,7.765,-13.165,3.011
13160,milademeta_panobinost,-0.6665,-1.3610000000000002,-18.7915,1.4095
13161,milciclib _mk-2206,-6.81,-7.54,-6.43,-3.88
13162,milciclib _panobinost,-0.4700000000000001,-1.645,0.5349999999999999,4.385
13163,milciclib _ruxolitini,-1.55,-2.59,-4.52,-0.23
13164,milciclib _thz1,2.15,1.01,2.55,4.65
13165,milciclib _tic10,-10.04,-10.65,-12.56,-3.01
13166,milciclib _trametinib,-8.81,-9.58,-9.3,-0.08
13167,milciclib _vorasideni,-7.1,-7.77,-12.59,-1.08
13168,milciclib _zaltoprofe,6.7,2.63,-20.32,-5.49
13169,minoxidil _mycophenol,5.16,5.16,6.09,6.09
13170,minoxidil _oseltamivi,-9.64,-9.64,6.28,6.28
13171,minoxidil _paromomyci,-10.09,-10.09,3.7,3.72
13172,minoxidil _pramipexol,-3.61,-3.61,10.14,10.14
13173,minoxidil _prednisolo,3.07,3.07,7.03,7.04
13174,minoxidil _pyridostig,-10.82,-10.82,3.27,3.28
13175,minoxidil _raltegravi,-11.28,-11.28,3.22,3.23
13176,minoxidil _rifabutin,-4.85,-4.85,11.44,11.45
13177,minoxidil _rosiglitaz,-10.51,-10.51,3.3,3.3
13178,minoxidil _sodium die,1.88,1.88,3.72,3.73
13179,minoxidil _sulfameter,-4.72,-4.72,10.24,10.26
13180,minoxidil _testolacto,-5.8,-5.8,7.76,7.77
13181,minoxidil _testostero,-11.24,-11.24,3.85,3.87
13182,minoxidil _tetracycli,-5.08,-5.08,11.48,11.48
13183,minoxidil _triamteren,-11.86,-11.86,3.78,3.78
13184,minoxidil _trimethobe,-9.8,-9.8,3.67,3.67
13185,minoxidil _vinblastin,3.88,3.88,4.22,4.31
13186,minoxidil _zalcitabin,-10.37,-10.37,0.82,0.82
13187,minoxidil _zolinza,-3.56,-3.56,-2.77,-2.76
13188,minoxidil_mycophenol,-5.33,-5.33,-4.52,-4.52
13189,minoxidil_panobinost,7.6495,9.9785,-5.6395,3.8705
13190,minoxidil_praziquant,-9.29,-9.29,5.61,5.61
13191,minoxidil_prednisolo,7.48,7.48,10.96,10.97
13192,minoxidil_raltegravi,-3.2,-3.2,11.14,11.14
13193,minoxidil_ranolazine,-11.04,-11.04,2.88,2.88
13194,minoxidil_rosiglitaz,-12.17,-12.17,1.07,1.07
13195,minoxidil_ruxolitini,0.066,-2.8185,-8.4785,-4.61
13196,minoxidil_sitaglipti,-2.21,-2.21,12.81,12.81
13197,minoxidil_sodium die,1.82,1.82,3.42,3.44
13198,minoxidil_sorafenib,-11.02,-11.02,0.43,0.44
13199,minoxidil_succinylch,-7.44,-7.44,6.45,6.46
13200,minoxidil_sulbactam,-10.07,-10.07,3.97,3.97
13201,minoxidil_sumatripta,-7.29,-7.29,7.65,7.65
13202,minoxidil_tacrolimus,-9.91,-9.91,2.0,2.0
13203,minoxidil_testolacto,-9.58,-9.58,4.41,4.42
13204,minoxidil_tetracycli,-5.21,-5.21,8.36,8.36
13205,minoxidil_thalidomid,-12.04,-12.04,3.04,3.04
13206,minoxidil_topiramate,-10.79,-10.79,3.16,3.16
13207,minoxidil_vinblastin,3.07,3.07,3.36,3.45
13208,minoxidil_zafirlukas,-10.72,-10.72,4.04,4.06
13209,minoxidil_zolinza,5.3,5.3,5.77,5.79
13210,minoxidil_zonisamide,-5.58,-5.58,8.81,8.82
13211,mir96-in-1_panobinost,10.7775,10.4475,7.800499999999999,8.302
13212,miranserti_panobinost,1.446,0.2755000000000001,-6.722,3.048
13213,mirtazapin_panobinost,-4.9945,-4.5105,-11.4125,-0.092
13214,mirtazapin_ruxolitini,-7.491,-10.9695,-22.7845,-7.628
13215,mithramyci_navitoclax,0.77,-0.102,-1.609,1.427
13216,mithramyci_nvp-bgt226,1.134,2.638,-4.756,-0.999
13217,mithramyci_oridonin,3.252,5.219,-6.097,-4.989
13218,mithramyci_pp-121,5.56,7.098,-7.135,-5.167
13219,mithramyci_propafenon,-0.924,-1.2903333333333336,-6.646999999999999,-2.544
13220,mithramyci_reserpine,-0.23549999999999993,-2.0635,-8.839,-5.444999999999999
13221,mithramyci_ruxolitini,4.029,3.1175,-0.7715,3.7215
13222,mithramyci_salinomyci,11.41,8.965,-3.105,0.309
13223,mithramyci_snx-5422,-0.199,2.227,-4.892,-1.621
13224,mithramyci_spc-839,3.002,4.281,-10.427,1.466
13225,mithramyci_vincristin,2.377,2.349,2.553,4.535
13226,mivebresib_panobinost,-7.405,-8.235,2.345,4.499
13227,mizoribine_panobinost,6.234500000000001,8.238,-2.44,4.349
13228,mk-0812_panobinost,-4.507,-4.1415,-15.513,2.5305
13229,mk-1064_panobinost,-0.9165,-1.3490000000000002,-1.25,3.061
13230,mk-1775_mk-2206,11.4645,12.73,-7.994999999999999,8.471
13231,mk-1775_niraparib,5.95075,5.890000000000001,-0.7642499999999999,3.2582500000000003
13232,mk-1775_nsc-319726,6.7692499999999995,3.987,-0.40225,2.5975
13233,mk-1775_nvp-auy922,4.905,2.588,-5.441,1.309
13234,mk-1775_nvp-bgt226,-1.035,-3.556,-2.786,-1.0079999999999998
13235,mk-1775_ombrabulin,0.4195,-1.714,-6.513,-1.92
13236,mk-1775_orlistat,7.397,10.316,6.509,9.03
13237,mk-1775_osi-027,1.94,0.609,-5.662,-2.624
13238,mk-1775_panobinost,-0.6898333333333339,-0.48749999999999954,-2.0301666666666667,3.204
13239,mk-1775_picropodop,8.18,8.018,0.286,1.978
13240,mk-1775_plinabulin,6.912,7.423,7.199,9.657
13241,mk-1775_pralatrexa,6.744000000000001,6.309,1.5023333333333333,4.980666666666667
13242,mk-1775_ribociclib,-0.411,0.49,-11.018,-1.871
13243,mk-1775_romidepsin,8.453,4.4885,-6.7517499999999995,-3.76675
13244,mk-1775_ruxolitini,1.2795,-0.6499999999999999,-2.7584999999999997,-0.08849999999999997
13245,mk-1775_sch-900435,6.58,6.175,-19.789,-0.379
13246,mk-1775_selumetini,7.727,10.584,3.301,5.055
13247,mk-1775_snx-5422,7.395,5.361,2.456,5.743
13248,mk-1775_teriflunom,3.064,11.53,7.406,8.298
13249,mk-1775_thz1,6.264,9.214,-3.857,6.016
13250,mk-1775_triptolide,-8.207,-6.601,-7.948,-0.512
13251,mk-1775_valproic a,-11.213,-4.69,-14.36,-1.593
13252,mk-1775_vincristin,1.7849999999999997,1.1509999999999998,2.106,4.505
13253,mk-1775_vorinostat,0.236,6.698,2.451,4.467
13254,mk-1775_yk-4-279,9.716,8.442,-2.343,1.021
13255,mk-2206_mk-4541,-0.6321491228070176,1.641359649122807,-2.5598684210526317,3.2719736842105265
13256,mk-2206_mk-4827,-0.27694444444444455,1.2697453703703703,1.4159259259259258,6.0845370370370375
13257,mk-2206_mk-5108,-1.1959684684684684,0.6806981981981982,1.8142117117117116,5.544211711711712
13258,mk-2206_mk-8776,-0.12184684684684685,0.2462387387387387,0.7513963963963963,5.087522522522523
13259,mk-2206_navitoclax,2.04,3.9030000000000005,-0.9924999999999999,6.23
13260,mk-2206_ncgc000181,2.06,3.0,-1.36,2.51
13261,mk-2206_ncgc000951,-5.97,-4.83,-5.79,0.82
13262,mk-2206_ncgc001635,0.04,0.5949999999999999,-11.495,2.715
13263,mk-2206_ncgc001813,5.23,4.41,1.6,4.13
13264,mk-2206_niraparib,-0.5609999999999999,1.453,-8.052,-0.02
13265,mk-2206_nsc-319726,2.814,3.103,2.35,4.569
13266,mk-2206_nvp-auy922,5.86,6.25,0.253,4.191
13267,mk-2206_nvp-bgt226,6.365,6.504,5.598,7.927
13268,mk-2206_ombrabulin,6.22,6.856,-0.743,1.035
13269,mk-2206_org 25935,6.48,8.95,8.13,8.74
13270,mk-2206_panobinost,4.8721250000000005,4.3285,5.974125,7.83225
13271,mk-2206_pf-0492911,1.12,0.82,2.31,3.97
13272,mk-2206_picropodop,9.9835,-0.07050000000000001,7.3,0.52
13273,mk-2206_ponatinib ,1.89,5.495,-5.315,5.87
13274,mk-2206_pralatrexa,0.2875,-0.0975,-0.003,1.0225
13275,mk-2206_romidepsin,0.499,-0.046,0.412,3.167
13276,mk-2206_ruxolitini,2.5889999999999995,3.9547499999999998,-0.07624999999999993,4.574750000000001
13277,mk-2206_sch-772984,11.192,11.158000000000001,5.916,6.801666666666667
13278,mk-2206_sch-900435,6.496,8.945,8.117,8.745
13279,mk-2206_schembl823,2.44,2.14,-6.82,-2.84
13280,mk-2206_snx-5422,1.125,0.824,2.319,3.969
13281,mk-2206_sorafenib,3.5541666666666667,3.888690476190476,3.333047619047619,7.870928571428572
13282,mk-2206_thz1,1.434,0.3595000000000001,2.5,5.694166666666667
13283,mk-2206_topotecan,1.7327314814814816,1.2261805555555556,1.4894675925925926,7.550972222222222
13284,mk-2206_trametinib,-0.49733333333333346,-1.3071666666666668,2.3318333333333334,3.3223333333333334
13285,mk-2206_unc1215,-9.08,-11.64,-16.62,-4.61
13286,mk-2206_vinblastin,-2.0165315315315313,-2.1924774774774773,-2.775,1.7411261261261262
13287,mk-2206_vinorelbin,0.8748464912280701,0.8114473684210527,1.5230043859649123,5.354078947368421
13288,mk-2206_visudyne,-8.13,-3.81,-2.02,-0.32
13289,mk-2206_vorasideni,-2.27,-1.65,3.61,2.48
13290,mk-2206_zaltoprofe,11.8595,9.4025,-25.321,-4.669
13291,mk-2206_zinc175455,3.9,5.6,0.51,2.19
13292,mk-2206_zinc348944,4.82,6.15,2.7,5.45
13293,mk-2206_zolinza,2.789214285714286,3.2178333333333335,1.905166666666667,6.667666666666666
13294,mk-2461_panobinost,-6.3095,-8.529,-5.206,-0.8314999999999999
13295,mk-2461_ruxolitini,-5.1295,-6.329000000000001,-12.5175,-1.9775
13296,mk-2866 (g_panobinost,-3.73,-4.83,-16.62,0.89
13297,mk-2866 (g_ruxolitini,-1.04,-5.48,-19.38,-0.02
13298,mk-4541_mk-4827,-0.9658760683760684,1.2427136752136752,-1.0377991452991453,2.7392521367521367
13299,mk-4541_mk-5108,-1.4448076923076925,0.9582905982905984,-5.097094017094017,2.1903632478632478
13300,mk-4541_mk-8776,-0.060619658119658165,0.7364102564102564,-4.870641025641025,1.501645299145299
13301,mk-4541_sorafenib,3.314013157894737,2.3299342105263157,-1.1126535087719298,2.965328947368421
13302,mk-4541_topotecan,3.2399549549549547,2.8544369369369367,-10.910157657657658,3.9667792792792795
13303,mk-4541_vinblastin,-1.3123611111111109,-2.507951388888889,-12.17954861111111,-0.6867361111111112
13304,mk-4541_vinorelbin,0.7175490196078431,-0.505171568627451,-13.337132352941175,0.5004656862745098
13305,mk-4541_zolinza,1.9225462962962965,3.282962962962963,-7.275902777777778,3.6200694444444443
13306,mk-4827_mk-4827,-1.96,-1.96,0.0,0.0
13307,mk-4827_mk-5108,-1.2875925925925928,1.099236111111111,1.9282175925925928,5.332708333333333
13308,mk-4827_mk-8776,-1.4377431972789114,-0.3923404761904762,-1.4180523809523808,3.360128911564626
13309,mk-4827_ncgc000181,8.36,8.01,-1.31,2.51
13310,mk-4827_ncgc000951,2.11,1.61,-0.94,2.51
13311,mk-4827_ncgc001635,2.06,1.335,-2.23,0.97
13312,mk-4827_ncgc001813,2.665,0.72,-3.145,-0.13
13313,mk-4827_org 25935,-0.73,2.46,-17.12,2.06
13314,mk-4827_osi-027,3.41,4.36,2.78,5.61
13315,mk-4827_panobinost,-2.56,-4.62,-4.47,1.64
13316,mk-4827_pf-0492911,-1.27,-4.58,-3.07,-0.68
13317,mk-4827_picropodop,0.52,-0.01,-4.84,-1.29
13318,mk-4827_pralatrexa,4.725,3.68,-2.7,0.665
13319,mk-4827_schembl823,4.809166666666667,3.4748333333333337,0.9153333333333334,3.875
13320,mk-4827_sepantroni,9.96,9.33,-4.58,1.15
13321,mk-4827_sorafenib,1.326068376068376,1.310491452991453,-1.9754059829059827,4.593397435897436
13322,mk-4827_topotecan,2.79453431372549,1.9313480392156865,-1.1775490196078433,6.922083333333333
13323,mk-4827_vinblastin,-1.8307407407407408,-2.102546296296296,-3.5234027777777777,1.2545833333333334
13324,mk-4827_vincristin,3.8,1.32,-7.314999999999999,-3.15
13325,mk-4827_vinorelbin,-3.134605263157895,-4.032785087719298,-5.502938596491228,-0.5356140350877193
13326,mk-4827_visudyne,-6.07,-6.71,-11.14,-6.59
13327,mk-4827_yk-4-279,9.03,7.68,-0.08,4.57
13328,mk-4827_zinc175455,2.43,1.58,1.37,3.14
13329,mk-4827_zinc348944,2.82,2.325,-2.305,1.265
13330,mk-4827_zolinza,0.6391228070175439,1.4697587719298246,-2.343157894736842,4.493903508771929
13331,mk-5108_mk-8776,-1.470608108108108,-0.6971846846846846,-2.676509009009009,2.7248423423423422
13332,mk-5108_panobinost,3.9665,3.0485,-13.9825,2.8805
13333,mk-5108_ruxolitini,-0.067,-2.672,-2.944,9.222
13334,mk-5108_sorafenib,2.782368421052632,2.903508771929825,0.969736842105263,6.291337719298245
13335,mk-5108_topotecan,1.9036574074074073,1.1421296296296297,-3.024537037037037,6.045416666666666
13336,mk-5108_vinblastin,2.3825238095238097,1.7699285714285713,-2.3802857142857143,5.228214285714286
13337,mk-5108_vinorelbin,-1.127545045045045,-2.0080405405405406,-5.441148648648649,1.3202252252252253
13338,mk-5108_zolinza,1.02,2.0817763157894738,-1.3492105263157894,4.9828947368421055
13339,mk-8033_panobinost,2.1790000000000003,1.909,-17.822499999999998,2.862
13340,mk-8776_panobinost,5.8805000000000005,3.5185,-2.2025,0.5125000000000002
13341,mk-8776_sorafenib,1.4455701754385963,1.0174122807017545,-0.27616228070175447,5.082478070175438
13342,mk-8776_topotecan,1.0006249999999999,0.01842592592592592,-1.5553240740740741,5.330162037037038
13343,mk-8776_vinblastin,-0.5103787878787879,-1.2782828282828285,-4.831969696969696,1.7611868686868686
13344,mk-8776_vinorelbin,0.5801754385964912,-0.2831578947368422,-2.2053289473684208,3.5307017543859645
13345,mk-8776_zolinza,2.6148611111111113,2.641388888888889,-0.241712962962963,5.916921296296296
13346,mk-886_panobinost,2.311,2.245,-13.93,0.588
13347,mk-886_ruxolitini,-2.165,5.071,0.131,6.406
13348,mk-8931_panobinost,-1.22,-0.482,-5.17,4.777
13349,mkc-3946_panobinost,-3.478,-5.82,-23.142,-2.18
13350,mkc3946_panobinost,-3.47,-5.82,-23.15,-2.18
13351,ml-119_panobinost,0.92,-0.709,-19.674,-0.091
13352,ml-228_panobinost,9.402,10.259,-10.898,4.978
13353,ml-327_panobinost,6.76,6.42,2.37,2.3
13354,ml-347_panobinost,4.101,2.59,-20.549,0.691
13355,ml-7_panobinost,-6.308,-7.94,-14.968,1.248
13356,ml141_panobinost,4.29,4.55,-0.99,5.39
13357,ml141_ruxolitini,6.29,4.79,-29.75,-1.15
13358,ml216_panobinost,9.92,12.23,-15.41,5.79
13359,ml226_panobinost,1.089,-0.1875,-15.7385,-0.2085
13360,ml238_mometasone,4.903666666666667,3.853944444444444,-2.4020555555555556,4.797722222222222
13361,ml238_nifekalant,-1.252,-1.97,-16.866666666666667,1.4343333333333332
13362,ml238_niguldipin,1.2926666666666666,0.7309999999999999,1.5386666666666666,4.867333333333333
13363,ml238_nisoldipin,1.987,1.5756666666666665,0.16333333333333333,4.413666666666667
13364,ml238_nitd609,-2.0508888888888888,-1.9240000000000002,-3.579555555555556,-0.17511111111111108
13365,ml238_nvp-auy922,-3.81,-3.83,-2.739666666666667,0.7683333333333332
13366,ml238_nvp-bgt226,-1.7313333333333334,-3.3096666666666668,-8.185666666666666,-1.5401666666666667
13367,ml238_ostol,2.2150000000000003,0.7376666666666666,-14.892333333333333,1.9516666666666664
13368,ml238_oxcarbazep,-1.23,-4.56,-25.182,-5.536
13369,ml238_panobinost,-2.8973333333333335,-3.9166666666666665,-0.054333333333333345,3.2903333333333333
13370,ml238_pd-173955,-5.700666666666667,-4.204,-9.788,0.9246666666666666
13371,ml238_pioglitazo,1.3135,0.7050000000000001,-23.6665,1.0670000000000002
13372,ml238_piperaquin,0.818,0.16399999999999992,-0.5498333333333333,2.2721666666666667
13373,ml238_prednisone,-0.456,-1.3399999999999999,-24.495333333333335,-0.542
13374,ml238_propafenon,0.7530000000000001,0.7946666666666666,1.0416666666666667,4.151666666666666
13375,ml238_pyrimetham,1.95,2.661,-0.172,0.908
13376,ml238_pyronaridi,1.9969999999999999,3.9707999999999997,-2.7294,0.23879999999999996
13377,ml238_quinidine,-1.638,-3.548,-5.941,-2.27
13378,ml238_quisinosta,2.089,0.8856666666666667,1.1186666666666667,4.739666666666667
13379,ml238_reserpine,1.2896,3.344,0.5138,3.7512
13380,ml238_rifampicin,-4.862333333333334,-4.919333333333333,-14.579666666666668,0.6193333333333335
13381,ml238_sarpogrela,2.119,3.505,0.796,1.111
13382,ml238_sb228357,3.7535,9.383,-1.425,2.715
13383,ml238_sid-796954,-0.6736666666666667,-1.3153333333333332,-17.09,0.443
13384,ml238_smdc914896,0.32799999999999985,-0.8305,-0.26350000000000007,3.0570000000000004
13385,ml238_sotalol,2.59,2.0585,-21.3185,0.791
13386,ml238_sulfadoxin,-1.453,0.4590000000000001,-4.6605,0.919
13387,ml238_tafenoquin,-3.889666666666667,-6.5343333333333335,-5.2749999999999995,-1.9096666666666666
13388,ml238_thiolactom,1.0979999999999999,3.6615,-16.668,0.22300000000000003
13389,ml238_thioproper,3.7249999999999996,7.9785,0.8465,1.7374999999999998
13390,ml238_topiramate,2.259333333333333,1.2133333333333336,-26.567666666666668,1.6053333333333333
13391,ml238_torin-1,-7.765000000000001,-7.690999999999999,-7.643,-1.623
13392,ml238_tpck,-1.4140000000000001,-2.2835,-2.151,-1.292
13393,ml238_trichostat,2.769,3.6360000000000006,-0.15199999999999983,4.482333333333333
13394,ml238_trifluoper,3.340666666666667,2.305,-1.1043333333333334,5.028333333333333
13395,ml238_verapamil,2.3515,5.0936,-1.9883,4.0178
13396,ml238_vorinostat,0.15549999999999997,5.3475,-0.26549999999999985,3.776
13397,ml238_zonisamide,-0.8610000000000001,-1.4386666666666665,-26.07466666666667,-0.148
13398,ml240_panobinost,6.17,6.02,1.47,5.23
13399,ml240_ruxolitini,2.13,2.0,0.4,4.92
13400,ml315_panobinost,9.44,10.18,-4.92,8.43
13401,ml324_panobinost,8.4485,7.628,-2.8325,2.742
13402,ml324_ruxolitini,5.225,-0.6685000000000001,-6.199,-5.543
13403,ml329_panobinost,-2.84,-6.0,-9.6,-1.57
13404,ml329_ruxolitini,10.07,10.31,0.2,7.6
13405,ml347_panobinost,4.1,2.59,-20.55,0.69
13406,ml364_panobinost,-5.34,-8.83,-4.79,-0.68
13407,ml369_panobinost,3.53,-0.99,-4.6,0.06
13408,ml390_panobinost,-1.53,-2.06,-3.58,2.83
13409,mln-120b_panobinost,6.273,3.769,-12.988,0.361
13410,mln-120b_ruxolitini,-4.51,-2.282,-14.4,-2.282
13411,mln-4924_panobinost,-7.183,-6.978,-0.612,3.692
13412,mln-4924_ruxolitini,-6.601,-8.147,-2.34,-0.488
13413,mln120b_panobinost,6.26,3.77,-10.63,0.36
13414,mln8054_panobinost,-4.29,-3.39,-7.64,6.72
13415,mln8054_ruxolitini,2.83,3.44,-2.55,5.22
13416,mln9708_mocetinost,3.9858333333333333,5.0529166666666665,-0.19166666666666665,2.4870833333333335
13417,mln9708_ncgc003466,-3.8320833333333333,-3.555833333333333,-7.236666666666666,-3.1220833333333333
13418,mln9708_romidepsin,5.02125,2.9625,-8.345,0.8625
13419,mln9708_ruxolitini,-0.1433333333333333,1.135,-9.596666666666666,1.6466666666666665
13420,mls-009080_panobinost,0.92,-0.71,-19.67,-0.09
13421,mls0036785_panobinost,9.67,9.53,5.5,7.53
13422,mls0036785_ruxolitini,8.64,9.36,-6.32,7.81
13423,mmp inhibi_panobinost,5.43,4.17,-7.39,0.66
13424,mocetinost_panobinost,-1.158,-1.4715,-3.4,0.2575
13425,mocetinost_ruxolitini,-2.778333333333333,-2.268333333333333,0.4053333333333333,2.0576666666666665
13426,mocravimod_ruxolitini,9.45,8.04,-19.79,2.75
13427,modufolin_panobinost,7.481,4.918,2.522,9.059
13428,molmap_000_ruxolitini,3.32,4.93,1.15,3.9
13429,molport-04_panobinost,7.54,11.06,-12.33,6.66
13430,mometasone_panobinost,2.8515,2.5095,-17.9375,3.1585
13431,monastrol_panobinost,-0.9955,-1.218,-14.3475,3.611
13432,morin hydr_panobinost,7.961,8.14,-2.5780000000000003,3.282
13433,moroxydine_ruxolitini,6.557499999999999,3.9795,-29.275,-5.5915
13434,mosapride _panobinost,5.2385,7.249,0.919,6.6475
13435,mosapride _ruxolitini,8.227,9.573,-21.045,5.289
13436,mosapride_ruxolitini,8.23,9.57,-21.05,5.29
13437,motesanib_ruxolitini,0.27449999999999997,1.4064999999999999,-6.1187499999999995,-1.9047500000000002
13438,moxifloxac_panobinost,0.068,0.428,-2.089,3.3
13439,moxifloxac_ruxolitini,-1.104,-1.571,-25.606,-0.625
13440,moxonidine_panobinost,-2.56,-1.611,0.897,1.313
13441,mpep_ruxolitini,1.955,3.801,-4.776,4.057
13442,mpt-0b098_panobinost,1.442,-2.047,3.985,4.857
13443,mrt-67307_panobinost,-3.686,-6.515,2.949,2.676
13444,mrt-83_panobinost,-3.3680000000000003,-1.4475,1.3715000000000002,5.989000000000001
13445,mrt67307_panobinost,-3.23,-6.52,-10.38,2.68
13446,msc2530818_panobinost,0.528,-1.391,-18.3505,2.3095
13447,mubritinib_panobinost,-2.995,-2.97,2.347,5.281
13448,mubritinib_ruxolitini,2.208,0.03,3.443,4.204
13449,mx69_panobinost,-4.09,-6.72,-21.98,-2.35
13450,mycophenol_naltrexone,4.39,4.39,5.18,5.18
13451,mycophenol_nateglinid,2.95,2.95,3.75,3.77
13452,mycophenol_niclosamid,1.96,1.96,4.65,4.65
13453,mycophenol_nisoldipin,3.69,3.69,4.29,4.29
13454,mycophenol_nitrosoglu,-1.96,-1.96,-1.14,-1.14
13455,mycophenol_orlistat,-2.39,-2.39,-1.55,-1.55
13456,mycophenol_oseltamivi,4.17,4.17,4.955,4.955
13457,mycophenol_panobinost,4.0235,5.4595,3.349,6.3495
13458,mycophenol_paromomyci,0.21,0.21,0.75,0.8
13459,mycophenol_pazopanib,4.75,4.75,5.72,5.76
13460,mycophenol_pentamidin,2.33,2.33,3.37,3.37
13461,mycophenol_phensuximi,4.1,4.1,4.72,4.74
13462,mycophenol_pinacidil,5.71,5.71,6.34,6.34
13463,mycophenol_pramipexol,5.47,5.47,6.28,6.28
13464,mycophenol_praziquant,-1.77,-1.77,-1.15,-1.15
13465,mycophenol_prednisolo,0.41,0.41,4.02,4.03
13466,mycophenol_primidone,4.77,4.77,5.35,5.37
13467,mycophenol_probucol,-0.12,-0.12,0.41,0.42
13468,mycophenol_pyrazinami,-0.19,-0.19,0.3,0.36
13469,mycophenol_pyridostig,-1.7,-1.7,-1.1,-1.1
13470,mycophenol_ramelteon,5.45,5.45,6.25,6.25
13471,mycophenol_ranolazine,3.48,3.48,4.3,4.32
13472,mycophenol_ribavirin ,-0.97,-0.97,-0.31,-0.3
13473,mycophenol_rifabutin,0.77,0.77,1.54,1.54
13474,mycophenol_rosiglitaz,1.0,1.0,1.76,1.76
13475,mycophenol_rufinamide,2.47,2.47,2.98,3.02
13476,mycophenol_ruxolitini,4.614,5.626,-9.891,0.316
13477,mycophenol_sitaglipti,-1.15,-1.15,-0.51,-0.51
13478,mycophenol_sodium die,-2.86,-2.86,0.22,0.22
13479,mycophenol_sorafenib,2.02,2.02,2.68,2.68
13480,mycophenol_stanozolol,4.58,4.58,5.09,5.11
13481,mycophenol_succinylch,5.47,5.47,6.04,6.05
13482,mycophenol_sulbactam,1.82,1.82,2.64,2.69
13483,mycophenol_sulfameter,5.17,5.17,5.76,5.81
13484,mycophenol_tacrine,5.95,5.95,6.54,6.54
13485,mycophenol_tacrolimus,-1.63,-1.63,-0.94,-0.94
13486,mycophenol_testolacto,-5.13,-5.13,-4.39,-4.39
13487,mycophenol_testostero,1.59,1.59,2.39,2.39
13488,mycophenol_tetrabenaz,-4.6,-4.6,-3.98,-3.98
13489,mycophenol_tetracycli,1.76,1.76,2.73,2.75
13490,mycophenol_thalidomid,-7.64,-7.64,-6.78,-6.77
13491,mycophenol_theophylli,2.16,2.16,2.74,2.8
13492,mycophenol_thiotepa,-4.27,-4.27,-3.54,-3.54
13493,mycophenol_tiagabine,2.86,2.86,4.11,4.11
13494,mycophenol_tinidazole,2.89,2.89,3.65,3.69
13495,mycophenol_tizoxanide,0.37,0.37,1.51,1.53
13496,mycophenol_tolvaptan,-0.03,-0.03,1.0,1.0
13497,mycophenol_tranylcypr,4.42,4.42,4.98,4.98
13498,mycophenol_triamteren,5.71,5.71,6.57,6.57
13499,mycophenol_trifluoper,-6.37,-6.37,-5.71,-5.71
13500,mycophenol_trifluprom,5.28,5.28,6.32,6.32
13501,mycophenol_trihexyphe,5.47,5.47,6.42,6.42
13502,mycophenol_trilostane,1.26,1.26,1.92,1.92
13503,mycophenol_trimethobe,-0.33,-0.33,0.88,0.89
13504,mycophenol_trimethopr,5.85,5.85,6.81,6.83
13505,mycophenol_trioxsalen,2.37,2.37,2.94,2.94
13506,mycophenol_valproic a,2.26,2.26,2.68,2.75
13507,mycophenol_vecuronium,2.34,2.34,3.01,3.01
13508,mycophenol_vinblastin,0.22,0.22,3.21,3.3
13509,mycophenol_zafirlukas,-0.27,-0.27,0.41,0.41
13510,mycophenol_zalcitabin,3.27,3.27,3.94,3.94
13511,mycophenol_zileuton,3.82,3.82,4.79,4.82
13512,mycophenol_zolinza,1.8,1.8,5.05,5.05
13513,mycophenol_zonisamide,-0.36,-0.36,0.42,0.46
13514,n-desmethy_panobinost,3.03,3.29,-13.02,2.58
13515,nabilone_pazopanib,-10.87,-10.87,-0.72,-0.72
13516,nabilone_primidone,-12.04,-12.04,-0.15,-0.15
13517,nabilone_probucol,-11.37,-11.37,0.79,0.79
13518,nabilone_sitaglipti,-11.81,-11.81,-0.08,-0.08
13519,nabilone_theophylli,-11.97,-11.97,-0.25,-0.25
13520,nabilone_trifluoper,-7.43,-7.43,4.22,4.22
13521,nabilone_trifluprom,-12.3,-12.3,-1.09,-1.09
13522,nabilone_valproic a,-9.18,-9.18,3.15,3.16
13523,nabilone_vinblastin,2.28,2.28,2.73,2.74
13524,nabilone_zolinza,-6.42,-6.42,-5.87,-5.87
13525,nafamostat_panobinost,0.67,-1.1,-20.22,-2.62
13526,naltrexone_oseltamivi,-4.34,-4.34,9.14,9.14
13527,naltrexone_panobinost,3.763,5.499,-3.766,1.311
